exp_title;exp_author;exp_version;alfred_version;element_type;name;label_top;label_left;label_right;label_bottom;force_input;default;placeholder;prefix;suffix;description;tree;page_title;unlinked;n_choices;choice1;choice2;choice3;choice4;choice5;choice6;choice7;ndecimals;decimal_signs;min;max;regex_pattern
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_06;;Ich bin aufgeregt.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_07;;Ich bin besorgt, dass etwas schiefgehen könnte.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_08;;Ich fühle mich ausgeruht.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_09;;Ich bin beunruhigt.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_10;;Ich fühle mich wohl.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_11;;Ich fühle mich selbstsicher.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_12;;Ich bin nervös.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_13;;Ich bin zappelig.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_14;;Ich bin verkrampft.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_15;;Ich bin entspannt.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_16;;Ich bin zufrieden.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_17;;Ich bin besorgt.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_18;;Ich bin überreizt.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_19;;Ich bin froh.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;finalSTAI_S_20;;Ich bin vergnügt.;;;False;;;;;;_content.ExpSection.FQSection.final_stress;Abschlussfragen 4;False;4;überhaupt nicht <br> 1;ein wenig <br> 2;ziemlich <br> 3;sehr <br> 4;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;acc_post;; Wofür haben Sie sich während der Aufgabenbearbeitung verantwortlich gefühlt?;;;False;;;;;;_content.ExpSection.FQSection.mani_check_post;Abschlussfragen 5;False;7;mein Vorgehen <br> 1;2;3;4;5;6;mein Ergebnis <br> 7;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoice;interview_post;; In dem kommenden Interview wird es vorrangig um ... gehen. ;;;False;;;;;;_content.ExpSection.FQSection.mani_check_post;Abschlussfragen 5;False;3;mein Vorgehen;mein Ergebnis;beides gleichermaßen;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;TextArea;suspicion;"
Was glauben Sie, war das Ziel dieser Studie?
";;;;True;;;;;;_content.ExpSection.FQSection.suspicion_check;Abschlussfragen 6;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;TextArea;comments;"
Haben Sie noch weitere Anmerkungen?
";;;;False;;;;;;_content.ExpSection.FQSection.suspicion_check;Abschlussfragen 6;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceList;gender;;Bitte wählen Sie das Geschlecht aus, zu dem Sie sich zugehörig fühlen.;;;True;1;;;;;_content.ExpSection.FQSection.demographics;Demographische Angaben;False;4;noch nicht ausgewählt;weiblich;männlich;divers;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;NumberEntry;age;;Bitte geben Sie Ihr Alter an.;;;True;;;;Jahre;;_content.ExpSection.FQSection.demographics;Demographische Angaben;False;;;;;;;;;0;, .;;;
MC Accountability;jrollwage;1.1;2.3.2b1;TextEntry;course_of_studies;;Bitte tragen Sie Ihren Studiengang ein.;;;True;;;;;;_content.ExpSection.FQSection.demographics;Demographische Angaben;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_0;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_1;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_2;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_3;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_4;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_5;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_6;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_7;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;ape_8;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;Value;mean_ape;;;;;False;;;;;;_content.ExpSection.FeedbackSection.feedback;Feedback;False;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;SingleChoiceBar;fq_srsi;;;;;True;;;;;;_content.ExpSection.EndSection.seriousness;Abschlussfrage;False;7;<b>starke Ablehnung</b> <br> 1;Ablehnung <br> 2;Eher Ablehnung <br> 3;Weder noch <br> 4;Eher Zustimmung <br> 5;Zustimmung <br> 6;<b>Starke Zustimmung</b> <br> 7;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;date1;;;;;False;;Datum (dd.mm.);;2022;;_content.ExpSection.InstructionSection.interview_date;Interview-Termin;True;;;;;;;;;;;;;[0123]\d\.[01]\d\.?
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;time1;;;;;False;;Zeit (hh:mm);;Uhr;;_content.ExpSection.InstructionSection.interview_date;Interview-Termin;True;;;;;;;;;;;;;(([01]\d)|([89])):[0-6]\d
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;date2;;;;;False;;Datum (dd.mm.);;2022;;_content.ExpSection.InstructionSection.interview_date;Interview-Termin;True;;;;;;;;;;;;;[0123]\d\.[01]\d\.?
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;time2;;;;;False;;Zeit (hh:mm);;Uhr;;_content.ExpSection.InstructionSection.interview_date;Interview-Termin;True;;;;;;;;;;;;;(([01]\d)|([89])):[0-6]\d
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;interview_email;;;;;True;;max.mustermann@uni-goettingen.de;;;;_content.ExpSection.InstructionSection.interview_date;Interview-Termin;True;;;;;;;;;;;;;^[a-zA-Z0-9_.+-]+@[a-zA-Z0-9-]+\.[a-zA-Z0-9-.]+$
MC Accountability;jrollwage;1.1;2.3.2b1;TextEntry;exp_reg_first_name;;Bitte geben Sie Ihren Vornamen ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;TextEntry;exp_reg_last_name;;Bitte geben Sie Ihren Nachnamen ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;exp_reg_date_of_birth;;Bitte geben Sie Ihr Geburtsdatum ein;;;True;;;;TT.MM.JJJJ;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;^(0[1-9]|[12][0-9]|3[01])[-/.](0[1-9]|1[012])[-/.](19|20)\d\d$
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;exp_reg_email;;Bitte geben Sie Ihre E-Mail-Adresse ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;^[a-zA-Z0-9_.+-]+@[a-zA-Z0-9-]+\.[a-zA-Z0-9-.]+$
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;exp_reg_phone;;Bitte geben Sie Ihre Telefonnummer ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;^\+?(?:[0-9]\x20?){6,14}[0-9]$
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;exp_reg_iban;;Bitte geben Sie Ihre IBAN ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;^DE\d{2}\s?([0-9a-zA-Z]{4}\s?){4}[0-9a-zA-Z]{2}$
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;exp_reg_bic;;Bitte geben Sie Ihren BIC ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;^[a-zA-Z]{6}[0-9a-zA-Z]{2}([0-9a-zA-Z]{3})?$
MC Accountability;jrollwage;1.1;2.3.2b1;TextEntry;exp_reg_street;;Bitte geben Sie den Straßennamen ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;TextEntry;exp_reg_house_number;;Bitte geben Sie die Hausnummer ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;exp_reg_postal_code;;Bitte geben Sie die Postleitzahl ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;^[0-9]{5}$
MC Accountability;jrollwage;1.1;2.3.2b1;TextEntry;exp_reg_city;;Bitte geben Sie den Stadtnamen ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;TextEntry;exp_reg_country;;Bitte geben Sie den Ländernamen ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;
MC Accountability;jrollwage;1.1;2.3.2b1;RegEntry;exp_reg_various;;Bitte geben Sie Ihre Matrikelnummer ein;;;True;;;;;;_content.ExpSection.SelRegSection.exp_registration;Registrierung;True;;;;;;;;;;;;;^..*$
